ageType_ID,AgeType,Region,CD1,CD2,Other,All_data,CD1_100,CD2_100,Other_100,All_100,year,ID,Region_product
,,Орловская обл.,,,,,18.4166666666667,264.166666666667,,,2018-09-01,2791,Орловская_область
,,Пензенская обл.,,,,,14.5833333333333,278.0,,,2018-09-01,2792,Пензенская_область
,,Пермский край,,,,,14.0,255.833333333333,,,2018-09-01,2793,Пермский_край
,,Приморский край,,,,,12.0,170.166666666667,,,2018-09-01,2794,Приморский_край
,,Псковская обл.,,,,,14.4166666666667,172.416666666667,,,2018-09-01,2795,Псковская_область
,,Ростовская обл.,,,,,11.9166666666667,244.833333333333,,,2018-09-01,2796,Ростовская_область
,,Рязанская обл.,,,,,17.0,255.666666666667,,,2018-09-01,2797,Рязанская_область
,,Самарская обл.,,,,,15.5,261.0,,,2018-09-01,2798,Самарская_область
,,Санкт-Петербург г,,,,,19.5833333333333,242.833333333333,,,2018-09-01,2799,Санкт-Петербург
,,Саратовская обл.,,,,,14.0,268.916666666667,,,2018-09-01,2800,Саратовская_область
,,Саха /Якутия/ Респ.,,,,,9.66666666666667,199.583333333333,,,2018-09-01,2801,Республика_Саха_(Якутия)
,,Сахалинская обл.,,,,,9.83333333333333,213.5,,,2018-09-01,2802,Сахалинская_область
,,Свердловская обл.,,,,,16.8333333333333,282.416666666667,,,2018-09-01,2803,Свердловская_область
,,Сев. Осетия- Алания Респ.,,,,,12.4166666666667,222.5,,,2018-09-01,2804,Республика_Северная_Осетия_-_Алания
,,Севастополь г,,,,,16.5833333333333,150.416666666667,,,2018-09-01,2805,Севастополь
,,Смоленская обл.,,,,,18.8333333333333,255.75,,,2018-09-01,2806,Смоленская_область
,,Ставропольский край,,,,,11.25,212.0,,,2018-09-01,2807,Ставропольский_край
,,Тамбовская обл.,,,,,21.5,321.0,,,2018-09-01,2808,Тамбовская_область
,,Татарстан Респ.,,,,,17.0,250.666666666667,,,2018-09-01,2809,Республика_Татарстан
,,Тверская обл.,,,,,20.3333333333333,282.333333333333,,,2018-09-01,2810,Тверская_область
,,Томская обл.,,,,,12.0833333333333,265.666666666667,,,2018-09-01,2811,Томская_область
,,Тульская обл.,,,,,17.25,325.333333333333,,,2018-09-01,2812,Тульская_область
,,Тыва Респ.,,,,,6.16666666666667,32.0,,,2018-09-01,2813,
,,Тюменская обл.,,,,,13.5833333333333,260.5,,,2018-09-01,2814,Тюменская_область
,,Удмуртская Респ.,,,,,10.5833333333333,223.0,,,2018-09-01,2815,Удмуртская_Республика
,,Ульяновская обл.,,,,,14.0833333333333,269.25,,,2018-09-01,2816,Ульяновская_область
,,ХМАО — Югра АО,,,,,14.0,260.5,,,2018-09-01,2817,Ханты-Мансийский_автономный_округ_-_Югра
,,Хабаровский край,,,,,9.33333333333333,165.833333333333,,,2018-09-01,2818,Хабаровский_край
,,Хакасия Респ.,,,,,11.6666666666667,279.0,,,2018-09-01,2819,Республика_Хакасия
,,Челябинская обл.,,,,,14.75,231.583333333333,,,2018-09-01,2820,Челябинская_область
,,Чеченская Респ.,,,,,2.91666666666667,85.6666666666667,,,2018-09-01,2821,
,,Чувашская Респ.,,,,,8.83333333333333,187.833333333333,,,2018-09-01,2822,Чувашская_Республика
,,Чукот. АО (Росстат2019),,,,,,,,,2018-09-01,2823,
,,Чукот. АО (Росстатm2019),,,,,12.25,197.666666666667,,,2018-09-01,2824,
,,Ямало-Ненецкий АО,,,,,14.0,213.25,,,2018-09-01,2825,Ямало-Ненецкий_автономный_округ
,,Ярославская обл.,,,,,19.0833333333333,293.75,,,2018-09-01,2826,Ярославская_область
,,Адыгея Респ.,,,,,15.5,247.5,,,2018-10-01,2827,Республика_Адыгея
,,Алтай Респ.,,,,,11.8333333333333,168.166666666667,,,2018-10-01,2828,Республика_Алтай
,,Алтайский край,,,,,15.0,321.0,,,2018-10-01,2829,Алтайский_край
,,Амурская обл.,,,,,11.3333333333333,261.0,,,2018-10-01,2830,Амурская_область
,,Архангельская обл.,,,,,18.5,305.166666666667,,,2018-10-01,2831,Архангельская_область
,,Астраханская обл.,,,,,12.6666666666667,251.916666666667,,,2018-10-01,2832,Астраханская_область
,,Башкортостан Респ.,,,,,15.1666666666667,213.0,,,2018-10-01,2833,Республика_Башкортостан
,,Белгородская обл.,,,,,15.6666666666667,267.833333333333,,,2018-10-01,2834,Белгородская_область
,,Брянская обл.,,,,,16.8333333333333,300.333333333333,,,2018-10-01,2835,Брянская_область
,,Бурятия Респ.,,,,,7.83333333333333,274.166666666667,,,2018-10-01,2836,Республика_Бурятия
,,Владимирская обл.,,,,,14.9166666666667,307.916666666667,,,2018-10-01,2837,Владимирская_область
,,Волгоградская обл.,,,,,13.0,264.5,,,2018-10-01,2838,Волгоградская_область
,,Вологодская обл.,,,,,30.0,245.75,,,2018-10-01,2839,Вологодская_область
,,Воронежская обл.,,,,,17.0,282.916666666667,,,2018-10-01,2840,Воронежская_область
,,Дагестан Респ.,,,,,3.58333333333333,61.9166666666667,,,2018-10-01,2841,Республика_Дагестан
,,Еврейская АО,,,,,8.0,143.166666666667,,,2018-10-01,2842,Еврейская_автономная_область
,,Забайкальский край,,,,,16.3333333333333,189.5,,,2018-10-01,2843,Забайкальский_край
,,Ивановская обл.,,,,,16.5,346.0,,,2018-10-01,2844,Ивановская_область
,,Ингушетия Респ.,,,,,5.75,122.416666666667,,,2018-10-01,2845,Республика_Ингушетия
,,Иркутская обл.,,,,,13.1666666666667,263.916666666667,,,2018-10-01,2846,Иркутская_область
,,Кабардино-Балкарская Респ.,,,,,10.5833333333333,92.0,,,2018-10-01,2847,Кабардино-Балкарская_Республика
,,Калининградская обл.,,,,,15.0,225.166666666667,,,2018-10-01,2848,Калининградская_область
,,Калмыкия Респ.,,,,,10.6666666666667,260.083333333333,,,2018-10-01,2849,Республика_Калмыкия
,,Калужская обл.,,,,,15.3333333333333,253.916666666667,,,2018-10-01,2850,Калужская_область
,,Камчатский край,,,,,9.33333333333333,227.833333333333,,,2018-10-01,2851,Камчатский_край
,,Карачаево-Черкесская Респ.,,,,,13.1666666666667,208.083333333333,,,2018-10-01,2852,Карачаево-Черкесская_Республика
,,Карелия Респ.,,,,,24.0,353.75,,,2018-10-01,2853,Республика_Карелия
,,Кемеровская обл.,,,,,12.1666666666667,212.833333333333,,,2018-10-01,2854,Кемеровская_область
,,Кировская обл.,,,,,14.0,326.916666666667,,,2018-10-01,2855,Кировская_область
,,Коми Респ.,,,,,15.4166666666667,281.833333333333,,,2018-10-01,2856,_Республика_Коми
,,Костромская обл.,,,,,16.4166666666667,225.25,,,2018-10-01,2857,Костромская_область
,,Краснодарский край,,,,,13.5833333333333,248.666666666667,,,2018-10-01,2858,Краснодарский_край
,,Красноярский край,,,,,16.0833333333333,231.0,,,2018-10-01,2859,Красноярский_край
,,Крым Респ.,,,,,14.6666666666667,159.083333333333,,,2018-10-01,2860,Республика_Крым
,,Курганская обл.,,,,,16.0833333333333,289.916666666667,,,2018-10-01,2861,Курганская_область
,,Курская обл.,,,,,16.9166666666667,236.916666666667,,,2018-10-01,2862,Курская_область
,,Ленинградская обл.,,,,,21.5,204.333333333333,,,2018-10-01,2863,Ленинградская_область
,,Липецкая обл.,,,,,19.3333333333333,223.333333333333,,,2018-10-01,2864,Липецкая_область
,,Магаданская обл.,,,,,12.6666666666667,216.75,,,2018-10-01,2865,Магаданская_область
,,Марий Эл Респ.,,,,,11.4166666666667,262.916666666667,,,2018-10-01,2866,Республика_Марий_Эл
,,Мордовия Респ.,,,,,15.0833333333333,254.333333333333,,,2018-10-01,2867,Республика_Мордовия
,,Москва г,,,,,13.3333333333333,216.666666666667,,,2018-10-01,2868,Москва
,,Московская обл.,,,,,14.9166666666667,239.333333333333,,,2018-10-01,2869,Московская_область
,,Мурманская обл.,,,,,15.5833333333333,258.0,,,2018-10-01,2870,Мурманская_область
,,Ненецкий АО,,,,,17.1666666666667,249.75,,,2018-10-01,2871,Ненецкий_автономный_округ
,,Нижегородская обл.,,,,,15.0,323.75,,,2018-10-01,2872,Нижегородская_область
,,Новгородская обл.,,,,,17.25,221.416666666667,,,2018-10-01,2873,Новгородская_область
,,Новосибирская обл.,,,,,12.9166666666667,253.25,,,2018-10-01,2874,Новосибирская_область
,,Омская обл.,,,,,14.6666666666667,205.0,,,2018-10-01,2875,Омская_область
,,Оренбургская обл.,,,,,16.8333333333333,271.0,,,2018-10-01,2876,Оренбургская_область
,,Орловская обл.,,,,,18.4166666666667,264.166666666667,,,2018-10-01,2877,Орловская_область
,,Пензенская обл.,,,,,14.5833333333333,278.0,,,2018-10-01,2878,Пензенская_область
,,Пермский край,,,,,14.0,255.833333333333,,,2018-10-01,2879,Пермский_край
,,Приморский край,,,,,12.0,170.166666666667,,,2018-10-01,2880,Приморский_край
,,Псковская обл.,,,,,14.4166666666667,172.416666666667,,,2018-10-01,2881,Псковская_область
,,Ростовская обл.,,,,,11.9166666666667,244.833333333333,,,2018-10-01,2882,Ростовская_область
,,Рязанская обл.,,,,,17.0,255.666666666667,,,2018-10-01,2883,Рязанская_область
,,Самарская обл.,,,,,15.5,261.0,,,2018-10-01,2884,Самарская_область
,,Санкт-Петербург г,,,,,19.5833333333333,242.833333333333,,,2018-10-01,2885,Санкт-Петербург
,,Саратовская обл.,,,,,14.0,268.916666666667,,,2018-10-01,2886,Саратовская_область
,,Саха /Якутия/ Респ.,,,,,9.66666666666667,199.583333333333,,,2018-10-01,2887,Республика_Саха_(Якутия)
,,Сахалинская обл.,,,,,9.83333333333333,213.5,,,2018-10-01,2888,Сахалинская_область
,,Свердловская обл.,,,,,16.8333333333333,282.416666666667,,,2018-10-01,2889,Свердловская_область
,,Сев. Осетия- Алания Респ.,,,,,12.4166666666667,222.5,,,2018-10-01,2890,Республика_Северная_Осетия_-_Алания
,,Севастополь г,,,,,16.5833333333333,150.416666666667,,,2018-10-01,2891,Севастополь
,,Смоленская обл.,,,,,18.8333333333333,255.75,,,2018-10-01,2892,Смоленская_область
,,Ставропольский край,,,,,11.25,212.0,,,2018-10-01,2893,Ставропольский_край
,,Тамбовская обл.,,,,,21.5,321.0,,,2018-10-01,2894,Тамбовская_область
,,Татарстан Респ.,,,,,17.0,250.666666666667,,,2018-10-01,2895,Республика_Татарстан
,,Тверская обл.,,,,,20.3333333333333,282.333333333333,,,2018-10-01,2896,Тверская_область
,,Томская обл.,,,,,12.0833333333333,265.666666666667,,,2018-10-01,2897,Томская_область
,,Тульская обл.,,,,,17.25,325.333333333333,,,2018-10-01,2898,Тульская_область
,,Тыва Респ.,,,,,6.16666666666667,32.0,,,2018-10-01,2899,
,,Тюменская обл.,,,,,13.5833333333333,260.5,,,2018-10-01,2900,Тюменская_область
,,Удмуртская Респ.,,,,,10.5833333333333,223.0,,,2018-10-01,2901,Удмуртская_Республика
,,Ульяновская обл.,,,,,14.0833333333333,269.25,,,2018-10-01,2902,Ульяновская_область
,,ХМАО — Югра АО,,,,,14.0,260.5,,,2018-10-01,2903,Ханты-Мансийский_автономный_округ_-_Югра
,,Хабаровский край,,,,,9.33333333333333,165.833333333333,,,2018-10-01,2904,Хабаровский_край
,,Хакасия Респ.,,,,,11.6666666666667,279.0,,,2018-10-01,2905,Республика_Хакасия
,,Челябинская обл.,,,,,14.75,231.583333333333,,,2018-10-01,2906,Челябинская_область
,,Чеченская Респ.,,,,,2.91666666666667,85.6666666666667,,,2018-10-01,2907,
,,Чувашская Респ.,,,,,8.83333333333333,187.833333333333,,,2018-10-01,2908,Чувашская_Республика
,,Чукот. АО (Росстат2019),,,,,,,,,2018-10-01,2909,
,,Чукот. АО (Росстатm2019),,,,,12.25,197.666666666667,,,2018-10-01,2910,
,,Ямало-Ненецкий АО,,,,,14.0,213.25,,,2018-10-01,2911,Ямало-Ненецкий_автономный_округ
,,Ярославская обл.,,,,,19.0833333333333,293.75,,,2018-10-01,2912,Ярославская_область
,,Адыгея Респ.,,,,,15.5,247.5,,,2018-11-01,2913,Республика_Адыгея
,,Алтай Респ.,,,,,11.8333333333333,168.166666666667,,,2018-11-01,2914,Республика_Алтай
,,Алтайский край,,,,,15.0,321.0,,,2018-11-01,2915,Алтайский_край
,,Амурская обл.,,,,,11.3333333333333,261.0,,,2018-11-01,2916,Амурская_область
,,Архангельская обл.,,,,,18.5,305.166666666667,,,2018-11-01,2917,Архангельская_область
,,Астраханская обл.,,,,,12.6666666666667,251.916666666667,,,2018-11-01,2918,Астраханская_область
,,Башкортостан Респ.,,,,,15.1666666666667,213.0,,,2018-11-01,2919,Республика_Башкортостан
,,Белгородская обл.,,,,,15.6666666666667,267.833333333333,,,2018-11-01,2920,Белгородская_область
,,Брянская обл.,,,,,16.8333333333333,300.333333333333,,,2018-11-01,2921,Брянская_область
,,Бурятия Респ.,,,,,7.83333333333333,274.166666666667,,,2018-11-01,2922,Республика_Бурятия
,,Владимирская обл.,,,,,14.9166666666667,307.916666666667,,,2018-11-01,2923,Владимирская_область
,,Волгоградская обл.,,,,,13.0,264.5,,,2018-11-01,2924,Волгоградская_область
,,Вологодская обл.,,,,,30.0,245.75,,,2018-11-01,2925,Вологодская_область
,,Воронежская обл.,,,,,17.0,282.916666666667,,,2018-11-01,2926,Воронежская_область
,,Дагестан Респ.,,,,,3.58333333333333,61.9166666666667,,,2018-11-01,2927,Республика_Дагестан
,,Еврейская АО,,,,,8.0,143.166666666667,,,2018-11-01,2928,Еврейская_автономная_область
,,Забайкальский край,,,,,16.3333333333333,189.5,,,2018-11-01,2929,Забайкальский_край
,,Ивановская обл.,,,,,16.5,346.0,,,2018-11-01,2930,Ивановская_область
,,Ингушетия Респ.,,,,,5.75,122.416666666667,,,2018-11-01,2931,Республика_Ингушетия
,,Иркутская обл.,,,,,13.1666666666667,263.916666666667,,,2018-11-01,2932,Иркутская_область
,,Кабардино-Балкарская Респ.,,,,,10.5833333333333,92.0,,,2018-11-01,2933,Кабардино-Балкарская_Республика
,,Калининградская обл.,,,,,15.0,225.166666666667,,,2018-11-01,2934,Калининградская_область
,,Калмыкия Респ.,,,,,10.6666666666667,260.083333333333,,,2018-11-01,2935,Республика_Калмыкия
,,Калужская обл.,,,,,15.3333333333333,253.916666666667,,,2018-11-01,2936,Калужская_область
,,Камчатский край,,,,,9.33333333333333,227.833333333333,,,2018-11-01,2937,Камчатский_край
,,Карачаево-Черкесская Респ.,,,,,13.1666666666667,208.083333333333,,,2018-11-01,2938,Карачаево-Черкесская_Республика
,,Карелия Респ.,,,,,24.0,353.75,,,2018-11-01,2939,Республика_Карелия
,,Кемеровская обл.,,,,,12.1666666666667,212.833333333333,,,2018-11-01,2940,Кемеровская_область
,,Кировская обл.,,,,,14.0,326.916666666667,,,2018-11-01,2941,Кировская_область
,,Коми Респ.,,,,,15.4166666666667,281.833333333333,,,2018-11-01,2942,_Республика_Коми
,,Костромская обл.,,,,,16.4166666666667,225.25,,,2018-11-01,2943,Костромская_область
,,Краснодарский край,,,,,13.5833333333333,248.666666666667,,,2018-11-01,2944,Краснодарский_край
,,Красноярский край,,,,,16.0833333333333,231.0,,,2018-11-01,2945,Красноярский_край
,,Крым Респ.,,,,,14.6666666666667,159.083333333333,,,2018-11-01,2946,Республика_Крым
,,Курганская обл.,,,,,16.0833333333333,289.916666666667,,,2018-11-01,2947,Курганская_область
,,Курская обл.,,,,,16.9166666666667,236.916666666667,,,2018-11-01,2948,Курская_область
,,Ленинградская обл.,,,,,21.5,204.333333333333,,,2018-11-01,2949,Ленинградская_область
,,Липецкая обл.,,,,,19.3333333333333,223.333333333333,,,2018-11-01,2950,Липецкая_область
,,Магаданская обл.,,,,,12.6666666666667,216.75,,,2018-11-01,2951,Магаданская_область
,,Марий Эл Респ.,,,,,11.4166666666667,262.916666666667,,,2018-11-01,2952,Республика_Марий_Эл
,,Мордовия Респ.,,,,,15.0833333333333,254.333333333333,,,2018-11-01,2953,Республика_Мордовия
,,Москва г,,,,,13.3333333333333,216.666666666667,,,2018-11-01,2954,Москва
,,Московская обл.,,,,,14.9166666666667,239.333333333333,,,2018-11-01,2955,Московская_область
,,Мурманская обл.,,,,,15.5833333333333,258.0,,,2018-11-01,2956,Мурманская_область
,,Ненецкий АО,,,,,17.1666666666667,249.75,,,2018-11-01,2957,Ненецкий_автономный_округ
,,Нижегородская обл.,,,,,15.0,323.75,,,2018-11-01,2958,Нижегородская_область
,,Новгородская обл.,,,,,17.25,221.416666666667,,,2018-11-01,2959,Новгородская_область
,,Новосибирская обл.,,,,,12.9166666666667,253.25,,,2018-11-01,2960,Новосибирская_область
,,Омская обл.,,,,,14.6666666666667,205.0,,,2018-11-01,2961,Омская_область
,,Оренбургская обл.,,,,,16.8333333333333,271.0,,,2018-11-01,2962,Оренбургская_область
,,Орловская обл.,,,,,18.4166666666667,264.166666666667,,,2018-11-01,2963,Орловская_область
,,Пензенская обл.,,,,,14.5833333333333,278.0,,,2018-11-01,2964,Пензенская_область
,,Пермский край,,,,,14.0,255.833333333333,,,2018-11-01,2965,Пермский_край
,,Приморский край,,,,,12.0,170.166666666667,,,2018-11-01,2966,Приморский_край
,,Псковская обл.,,,,,14.4166666666667,172.416666666667,,,2018-11-01,2967,Псковская_область
,,Ростовская обл.,,,,,11.9166666666667,244.833333333333,,,2018-11-01,2968,Ростовская_область
,,Рязанская обл.,,,,,17.0,255.666666666667,,,2018-11-01,2969,Рязанская_область
,,Самарская обл.,,,,,15.5,261.0,,,2018-11-01,2970,Самарская_область
,,Санкт-Петербург г,,,,,19.5833333333333,242.833333333333,,,2018-11-01,2971,Санкт-Петербург
,,Саратовская обл.,,,,,14.0,268.916666666667,,,2018-11-01,2972,Саратовская_область
,,Саха /Якутия/ Респ.,,,,,9.66666666666667,199.583333333333,,,2018-11-01,2973,Республика_Саха_(Якутия)
,,Сахалинская обл.,,,,,9.83333333333333,213.5,,,2018-11-01,2974,Сахалинская_область
,,Свердловская обл.,,,,,16.8333333333333,282.416666666667,,,2018-11-01,2975,Свердловская_область
,,Сев. Осетия- Алания Респ.,,,,,12.4166666666667,222.5,,,2018-11-01,2976,Республика_Северная_Осетия_-_Алания
,,Севастополь г,,,,,16.5833333333333,150.416666666667,,,2018-11-01,2977,Севастополь
,,Смоленская обл.,,,,,18.8333333333333,255.75,,,2018-11-01,2978,Смоленская_область
,,Ставропольский край,,,,,11.25,212.0,,,2018-11-01,2979,Ставропольский_край
,,Тамбовская обл.,,,,,21.5,321.0,,,2018-11-01,2980,Тамбовская_область
,,Татарстан Респ.,,,,,17.0,250.666666666667,,,2018-11-01,2981,Республика_Татарстан
,,Тверская обл.,,,,,20.3333333333333,282.333333333333,,,2018-11-01,2982,Тверская_область
,,Томская обл.,,,,,12.0833333333333,265.666666666667,,,2018-11-01,2983,Томская_область
,,Тульская обл.,,,,,17.25,325.333333333333,,,2018-11-01,2984,Тульская_область
,,Тыва Респ.,,,,,6.16666666666667,32.0,,,2018-11-01,2985,
,,Тюменская обл.,,,,,13.5833333333333,260.5,,,2018-11-01,2986,Тюменская_область
,,Удмуртская Респ.,,,,,10.5833333333333,223.0,,,2018-11-01,2987,Удмуртская_Республика
,,Ульяновская обл.,,,,,14.0833333333333,269.25,,,2018-11-01,2988,Ульяновская_область
,,ХМАО — Югра АО,,,,,14.0,260.5,,,2018-11-01,2989,Ханты-Мансийский_автономный_округ_-_Югра
,,Хабаровский край,,,,,9.33333333333333,165.833333333333,,,2018-11-01,2990,Хабаровский_край
,,Хакасия Респ.,,,,,11.6666666666667,279.0,,,2018-11-01,2991,Республика_Хакасия
,,Челябинская обл.,,,,,14.75,231.583333333333,,,2018-11-01,2992,Челябинская_область
,,Чеченская Респ.,,,,,2.91666666666667,85.6666666666667,,,2018-11-01,2993,
,,Чувашская Респ.,,,,,8.83333333333333,187.833333333333,,,2018-11-01,2994,Чувашская_Республика
,,Чукот. АО (Росстат2019),,,,,,,,,2018-11-01,2995,
,,Чукот. АО (Росстатm2019),,,,,12.25,197.666666666667,,,2018-11-01,2996,
,,Ямало-Ненецкий АО,,,,,14.0,213.25,,,2018-11-01,2997,Ямало-Ненецкий_автономный_округ
,,Ярославская обл.,,,,,19.0833333333333,293.75,,,2018-11-01,2998,Ярославская_область
,,Адыгея Респ.,,,,,15.5,247.5,,,2018-12-01,2999,Республика_Адыгея
,,Алтай Респ.,,,,,11.8333333333333,168.166666666667,,,2018-12-01,3000,Республика_Алтай
,,Алтайский край,,,,,15.0,321.0,,,2018-12-01,3001,Алтайский_край
,,Амурская обл.,,,,,11.3333333333333,261.0,,,2018-12-01,3002,Амурская_область
,,Архангельская обл.,,,,,18.5,305.166666666667,,,2018-12-01,3003,Архангельская_область
,,Астраханская обл.,,,,,12.6666666666667,251.916666666667,,,2018-12-01,3004,Астраханская_область
,,Башкортостан Респ.,,,,,15.1666666666667,213.0,,,2018-12-01,3005,Республика_Башкортостан
,,Белгородская обл.,,,,,15.6666666666667,267.833333333333,,,2018-12-01,3006,Белгородская_область
,,Брянская обл.,,,,,16.8333333333333,300.333333333333,,,2018-12-01,3007,Брянская_область
,,Бурятия Респ.,,,,,7.83333333333333,274.166666666667,,,2018-12-01,3008,Республика_Бурятия
,,Владимирская обл.,,,,,14.9166666666667,307.916666666667,,,2018-12-01,3009,Владимирская_область
,,Волгоградская обл.,,,,,13.0,264.5,,,2018-12-01,3010,Волгоградская_область
,,Вологодская обл.,,,,,30.0,245.75,,,2018-12-01,3011,Вологодская_область
,,Воронежская обл.,,,,,17.0,282.916666666667,,,2018-12-01,3012,Воронежская_область
,,Дагестан Респ.,,,,,3.58333333333333,61.9166666666667,,,2018-12-01,3013,Республика_Дагестан
,,Еврейская АО,,,,,8.0,143.166666666667,,,2018-12-01,3014,Еврейская_автономная_область
,,Забайкальский край,,,,,16.3333333333333,189.5,,,2018-12-01,3015,Забайкальский_край
,,Ивановская обл.,,,,,16.5,346.0,,,2018-12-01,3016,Ивановская_область
,,Ингушетия Респ.,,,,,5.75,122.416666666667,,,2018-12-01,3017,Республика_Ингушетия
,,Иркутская обл.,,,,,13.1666666666667,263.916666666667,,,2018-12-01,3018,Иркутская_область
,,Кабардино-Балкарская Респ.,,,,,10.5833333333333,92.0,,,2018-12-01,3019,Кабардино-Балкарская_Республика
,,Калининградская обл.,,,,,15.0,225.166666666667,,,2018-12-01,3020,Калининградская_область
,,Калмыкия Респ.,,,,,10.6666666666667,260.083333333333,,,2018-12-01,3021,Республика_Калмыкия
,,Калужская обл.,,,,,15.3333333333333,253.916666666667,,,2018-12-01,3022,Калужская_область
,,Камчатский край,,,,,9.33333333333333,227.833333333333,,,2018-12-01,3023,Камчатский_край
,,Карачаево-Черкесская Респ.,,,,,13.1666666666667,208.083333333333,,,2018-12-01,3024,Карачаево-Черкесская_Республика
,,Карелия Респ.,,,,,24.0,353.75,,,2018-12-01,3025,Республика_Карелия
,,Кемеровская обл.,,,,,12.1666666666667,212.833333333333,,,2018-12-01,3026,Кемеровская_область
,,Кировская обл.,,,,,14.0,326.916666666667,,,2018-12-01,3027,Кировская_область
,,Коми Респ.,,,,,15.4166666666667,281.833333333333,,,2018-12-01,3028,_Республика_Коми
,,Костромская обл.,,,,,16.4166666666667,225.25,,,2018-12-01,3029,Костромская_область
,,Краснодарский край,,,,,13.5833333333333,248.666666666667,,,2018-12-01,3030,Краснодарский_край
,,Красноярский край,,,,,16.0833333333333,231.0,,,2018-12-01,3031,Красноярский_край
,,Крым Респ.,,,,,14.6666666666667,159.083333333333,,,2018-12-01,3032,Республика_Крым
,,Курганская обл.,,,,,16.0833333333333,289.916666666667,,,2018-12-01,3033,Курганская_область
,,Курская обл.,,,,,16.9166666666667,236.916666666667,,,2018-12-01,3034,Курская_область
,,Ленинградская обл.,,,,,21.5,204.333333333333,,,2018-12-01,3035,Ленинградская_область
,,Липецкая обл.,,,,,19.3333333333333,223.333333333333,,,2018-12-01,3036,Липецкая_область
,,Магаданская обл.,,,,,12.6666666666667,216.75,,,2018-12-01,3037,Магаданская_область
,,Марий Эл Респ.,,,,,11.4166666666667,262.916666666667,,,2018-12-01,3038,Республика_Марий_Эл
,,Мордовия Респ.,,,,,15.0833333333333,254.333333333333,,,2018-12-01,3039,Республика_Мордовия
,,Москва г,,,,,13.3333333333333,216.666666666667,,,2018-12-01,3040,Москва
,,Московская обл.,,,,,14.9166666666667,239.333333333333,,,2018-12-01,3041,Московская_область
,,Мурманская обл.,,,,,15.5833333333333,258.0,,,2018-12-01,3042,Мурманская_область
,,Ненецкий АО,,,,,17.1666666666667,249.75,,,2018-12-01,3043,Ненецкий_автономный_округ
,,Нижегородская обл.,,,,,15.0,323.75,,,2018-12-01,3044,Нижегородская_область
,,Новгородская обл.,,,,,17.25,221.416666666667,,,2018-12-01,3045,Новгородская_область
,,Новосибирская обл.,,,,,12.9166666666667,253.25,,,2018-12-01,3046,Новосибирская_область
,,Омская обл.,,,,,14.6666666666667,205.0,,,2018-12-01,3047,Омская_область
,,Оренбургская обл.,,,,,16.8333333333333,271.0,,,2018-12-01,3048,Оренбургская_область
,,Орловская обл.,,,,,18.4166666666667,264.166666666667,,,2018-12-01,3049,Орловская_область
,,Пензенская обл.,,,,,14.5833333333333,278.0,,,2018-12-01,3050,Пензенская_область
,,Пермский край,,,,,14.0,255.833333333333,,,2018-12-01,3051,Пермский_край
,,Приморский край,,,,,12.0,170.166666666667,,,2018-12-01,3052,Приморский_край
,,Псковская обл.,,,,,14.4166666666667,172.416666666667,,,2018-12-01,3053,Псковская_область
,,Ростовская обл.,,,,,11.9166666666667,244.833333333333,,,2018-12-01,3054,Ростовская_область
,,Рязанская обл.,,,,,17.0,255.666666666667,,,2018-12-01,3055,Рязанская_область
,,Самарская обл.,,,,,15.5,261.0,,,2018-12-01,3056,Самарская_область
,,Санкт-Петербург г,,,,,19.5833333333333,242.833333333333,,,2018-12-01,3057,Санкт-Петербург
,,Саратовская обл.,,,,,14.0,268.916666666667,,,2018-12-01,3058,Саратовская_область
,,Саха /Якутия/ Респ.,,,,,9.66666666666667,199.583333333333,,,2018-12-01,3059,Республика_Саха_(Якутия)
,,Сахалинская обл.,,,,,9.83333333333333,213.5,,,2018-12-01,3060,Сахалинская_область
,,Свердловская обл.,,,,,16.8333333333333,282.416666666667,,,2018-12-01,3061,Свердловская_область
,,Сев. Осетия- Алания Респ.,,,,,12.4166666666667,222.5,,,2018-12-01,3062,Республика_Северная_Осетия_-_Алания
,,Севастополь г,,,,,16.5833333333333,150.416666666667,,,2018-12-01,3063,Севастополь
,,Смоленская обл.,,,,,18.8333333333333,255.75,,,2018-12-01,3064,Смоленская_область
,,Ставропольский край,,,,,11.25,212.0,,,2018-12-01,3065,Ставропольский_край
,,Тамбовская обл.,,,,,21.5,321.0,,,2018-12-01,3066,Тамбовская_область
,,Татарстан Респ.,,,,,17.0,250.666666666667,,,2018-12-01,3067,Республика_Татарстан
,,Тверская обл.,,,,,20.3333333333333,282.333333333333,,,2018-12-01,3068,Тверская_область
,,Томская обл.,,,,,12.0833333333333,265.666666666667,,,2018-12-01,3069,Томская_область
,,Тульская обл.,,,,,17.25,325.333333333333,,,2018-12-01,3070,Тульская_область
,,Тыва Респ.,,,,,6.16666666666667,32.0,,,2018-12-01,3071,
,,Тюменская обл.,,,,,13.5833333333333,260.5,,,2018-12-01,3072,Тюменская_область
,,Удмуртская Респ.,,,,,10.5833333333333,223.0,,,2018-12-01,3073,Удмуртская_Республика
,,Ульяновская обл.,,,,,14.0833333333333,269.25,,,2018-12-01,3074,Ульяновская_область
,,ХМАО — Югра АО,,,,,14.0,260.5,,,2018-12-01,3075,Ханты-Мансийский_автономный_округ_-_Югра
,,Хабаровский край,,,,,9.33333333333333,165.833333333333,,,2018-12-01,3076,Хабаровский_край
,,Хакасия Респ.,,,,,11.6666666666667,279.0,,,2018-12-01,3077,Республика_Хакасия
